Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature_Difference,Machine_Power,Wear_Rate,Heat_Index,Mechanical_Stress,Temperature_Ratio,RPM_per_Torque,Power_per_Wear,Torque_per_Temp,Wear_Temp_Product
-0.5536331636315563,0.06349963511490707,-0.40535013444707485,0.24919229437431759,1.2469338299659318,0,0,0,0,0,0,1,0,1.1996374255990214,0.22562228857847996,1.3348756633927696,-0.307838609437314,1.292487432804752,1.1809195378355088,-0.3565178129138945,-0.2371527388293572,0.24766392602510762,1.2475356368323158
-1.0544546966104762,-0.9504665942644343,0.8379386541033086,-1.0383717181940662,0.13072249632688293,0,0,0,0,0,0,1,0,0.6995332367530576,-0.9707798520236228,-0.05066308143176597,-1.0424348015480427,-0.3081857597619917,0.7357743413703344,0.5826039086780157,-0.2232068874506189,-1.024699996563464,0.1223692726971329
-0.4033867037378747,0.46908612686662055,0.0035537337872734807,-0.36963692096862694,1.0582783932945432,0,0,0,0,0,0,1,0,1.4996999389065542,-0.3996583247616507,1.007772956342584,-0.043337397785591494,0.726884796028581,1.4576178958453683,-0.026099755120827323,-0.23914692633763562,-0.3777040703849054,1.0641816523076346
-0.8040439301210163,-1.085662091515044,-0.1345894649405469,0.00964550133833931,1.1211635388516727,0,0,0,0,0,0,1,0,-0.0006126276313370987,0.0739163018810113,1.113870246575058,-0.9506090644484941,1.0195797279377046,0.04595745260106433,-0.21886756417808173,-0.23627044327694538,0.030259895951824923,1.1063213283594189
0.19759913583682334,-0.13929361076096888,-0.6540078921571515,0.7183047640697756,-1.6929467248298729,0,0,0,0,0,0,0,1,-0.6007376542464594,0.6910623103341765,-1.663031778326296,0.05611622235776734,-1.5257739814765117,-0.590654202523734,-0.5403245440648952,9.417962598960623,0.7209941454325094,-1.6926942183765694
-0.6537974702273347,-0.0716958621357025,0.42903478586896027,-0.6990137613930969,1.4984744121944498,0,0,0,0,0,0,1,0,1.1996374255989646,-0.6477979528261931,1.287662728166104,-0.42600286381529073,0.8497570929834046,1.188112699983386,0.2470939046222585,-0.24725578328686454,-0.6977648641413384,1.4970475437638888
-1.1546190032062544,-0.8828688456391679,-1.6044330994045557,2.0358121257676562,0.5551972288375071,0,0,0,0,0,0,1,0,0.9995957500605904,1.5082727249328864,1.0274667073689654,-1.073441272699303,1.5370618143624473,1.0316111351603392,-0.9384139718117397,-0.2093075336038425,2.060273722256545,0.5455660073454512
-0.5536331636315563,-0.004098113510397719,0.13617120456598106,-0.6191648303811045,1.1840486844088023,0,0,0,0,0,0,1,0,1.0996165878298059,-0.6964102735072362,1.0870364922016025,-0.3368459153124568,0.6676294978434414,1.0850000050853805,0.1331334966787517,-0.24353398495366735,-0.6190048782311451,1.1837151456202102
-0.9542903900146694,-0.8828688456391679,0.1582741163624323,-0.7089948777695962,-1.535733860937049,0,0,0,0,0,0,1,0,0.5995123989837853,-0.8210171863015523,-1.5131379388971877,-0.9536078123626349,-1.4091073560850633,0.632688407679181,0.19024486157957138,0.3933592141550984,-0.695022378125461,-1.5361725242701345
2.0506388078588493,2.159029842498856,-0.582173428818685,1.0077571389882494,-1.0169314100907305,0,0,0,0,0,0,1,0,-0.900800167554106,1.157088258012105,-0.9583009306075743,2.171931821855522,-0.7618380815348789,-0.9826478774639238,-0.6021204307373366,-0.04888246610630679,0.95639824472013,-1.0098398071203907
1.2493243550925663,0.7394771213678013,0.17485130020977074,-0.5792403648751074,1.467031839415885,0,0,0,0,0,0,1,0,-1.4009043564000128,-0.6119392863856967,1.3440846495947274,1.0691204408807162,0.9118847305778782,-1.4111591809039519,0.1195500878010273,-0.24661813589668222,-0.5911219286321587,1.4778511999385908
-0.4033867037378747,-0.815271097013863,2.0370216190607895,-1.8668043774434917,-0.0579329403445056,0,0,0,0,0,1,0,0,-0.4006959787080853,-1.890019500546708,-0.381781011292027,-0.5950293765042585,-0.7402423444943341,-0.3630258823661046,1.9023702546743537,-0.22910314029824247,-1.8579452340107383,-0.0643412833046608
-0.20305809054628973,0.13109738374017343,-0.3942986785488492,0.798153695081768,-1.5514551473263314,0,0,0,0,0,0,1,0,0.5995123989837853,1.022383888491352,-1.5189439017722837,-0.0681037559633551,-1.3725825463120567,0.5816465692053511,-0.5195101273127487,0.7342918317526808,0.7947048586120464,-1.551140196476231
0.4980920556241866,1.4830523562459619,-0.2782583916174801,0.029607734091337087,0.14644378271616532,0,0,0,0,0,1,0,0,1.1996374255989646,0.0011833640681531681,0.18371062338643687,0.9375734247758061,0.14624670357886227,1.1059684610818625,-0.2540643431680749,-0.21152887609369198,0.0012809019133737025,0.15937268453998213
-0.45346885703574963,0.3338906296160494,-0.8308311865287616,2.1356232895326475,-0.6867843959158006,0,0,0,0,0,0,1,0,1.3996791011373386,2.4696795089924803,-0.580172801339724,-0.1315432870793801,-0.13229929716576577,1.3654467833866695,-0.854887449957306,-0.09528239607942825,2.124918042729888,-0.6851143332832502
1.199242201794663,0.13109738374017343,-1.0408088485950486,0.5087013201632943,0.9482293885695665,0,1,0,0,0,0,1,0,-2.201071058553566,0.09135736349940053,1.2593659230640548,0.7748064344319092,1.1610335786022903,-2.1669385982883123,-0.547967697706026,-0.23293948995999328,0.5055468676519985,0.9496475237630845
-0.45346885703574963,0.3338906296160494,-0.04065208980562904,-0.3396935718391292,-0.7182269686943654,0,0,0,0,0,0,1,0,1.3996791011373386,-0.38313521375475434,-0.7118659001798637,-0.1315432870793801,-0.7210934150987773,1.3654467833866695,-0.04971610365971111,-0.15633979564110095,-0.3454998200163565,-0.7166012046924164
0.2977634424326301,-0.27448910801154003,1.0313391323222572,-0.99844725268807,0.6180823743946366,0,0,0,0,0,0,1,0,-1.0008210053232647,-0.8021894333338841,0.3388191080343207,0.05790188454614421,0.03805525249396613,-0.9781315017304201,0.6007232029696115,-0.23448284795560417,-0.9942904696981827,0.614882757592587
0.8486671287094248,0.8070748699930677,0.2743144032938014,-0.20993905894464118,-0.5138502456336945,0,0,0,0,0,0,1,0,-0.5007168164773008,0.022315758996593747,-0.5536759572684133,0.8568692576102984,-0.5177956146826153,-0.534281944542189,-0.045201401826558,-0.17046082043342153,-0.22446703397717382,-0.5092746069595973
-1.6053583828872708,-1.6940418291426331,-1.0629117603915,1.4768696086837065,-1.0169314100907305,0,0,0,0,0,0,1,0,0.6995332367530007,1.3496821086492115,-0.9128175598720188,-1.6887086481352973,-0.6901714402229893,0.7739401995868974,-0.7729911396658425,-0.042398049556402195,1.520552340620024,-1.0222672341451677
0.347845595730505,1.2126613617448194,-0.29483557546481853,0.7282858804462741,-1.3942422834335078,0,0,0,0,0,0,1,0,1.0996165878298059,1.005177197241855,-1.3625283992260169,0.7299513766350152,-1.2070861509619384,1.0212663082331572,-0.4843648873081636,0.22332283249760415,0.7007839766378102,-1.3923165636226522
-0.20305809054628973,0.6718793727424964,-0.6042763406151362,-0.17001459343864492,0.25649278744114196,0,0,0,0,0,0,1,0,1.3996791011373386,-0.5103006697428106,0.3748959522096658,0.16449815344295401,0.15833889788235292,1.3472099427432591,-0.23953778447127325,-0.2217105202761532,-0.1822707654866553,0.26263542578299004
-1.4551119229935894,-1.1532598401403102,-0.7534709952411822,1.4070017940482134,1.1211635388516727,0,0,0,0,0,0,1,0,1.1996374255989646,1.553457378968883,1.3353894964247386,-1.3685219493267904,1.9082318958129916,1.246006639156245,-0.7153635525561641,-0.2240935727667735,1.4360703515213238,1.1054137357696865
0.347845595730505,0.40148837824135414,-0.10696082519498283,0.5885502511752868,0.6023610880053543,0,0,0,0,0,0,1,0,-0.10063346540049574,0.9544164815126341,0.5944817899434988,0.37976749399912935,0.8506081565120959,-0.12287795537819503,-0.4127845537626941,-0.2164358877445054,0.5794395276410362,0.606587665543409
-0.5536331636315563,-1.220857588765615,-0.9247685616636795,2.3552078498156277,-1.2213081331514015,0,0,1,0,0,0,0,1,-0.700758492015675,2.6625077299984814,-1.1491568313541087,-0.8589774210650412,-0.8491784761668356,-0.6415515844157843,-0.8993699184945577,0.12211637808765573,2.39119440784447,-1.2238896885067612
-0.6537974702273347,-0.13929361076096888,-1.02423166474771,1.3271528630362202,1.6399659896979912,0,0,0,1,0,0,1,0,1.0996165878298059,1.1888063812688388,2.0165909538969857,-0.4549907603188169,2.4811749555241254,1.0921289425713123,-0.7383295471199758,-0.23608099944669075,1.3300058143173423,1.6373897520946963
-0.15297593724841485,-0.6124778511379871,-1.0629117603915,1.5267751905662021,0.4923120832803776,0,0,0,0,0,0,1,0,-0.6007376542464594,1.4154522934195657,0.7620792999328792,-0.35793419756962463,1.2000051960202847,-0.5696999491058007,-0.7823293214607318,-0.20812430969717918,1.5421446160496792,0.4857764441156788
0.347845595730505,-0.3420868566368448,-0.1732695605843366,-0.010316731414659172,-0.7653908278622126,0,0,0,0,0,0,1,0,-1.2008626808616387,0.01705219112855784,-0.7434941633632745,0.058765601582893574,-0.6909870427713185,-1.171676863688596,-0.21847110943395714,-0.14002110182281766,-0.003974271241420686,-0.7668230181075197
1.4997351215820263,1.8886388479977136,0.6003323522914575,-0.7888438087815887,-0.0579329403445056,0,0,0,0,0,0,0,1,-0.20065430316971122,-0.692738471061259,-0.17976451679299138,1.719965194482762,-0.3419446130667513,-0.28915018554655053,0.34421487075635543,-0.21221087210651154,-0.8171979448223925,-0.043248628705283745
0.19759913583682334,1.1450636131195147,1.6170662949282155,-1.5773520025250178,1.1211635388516727,0,0,0,0,0,0,0,1,1.29965826336818,-1.5292844410935702,0.6336313257383261,0.6100208694402923,0.010324765850770874,1.2227166977454813,1.3421225856573802,-0.24946505351881668,-1.5899597255704099,1.1362718838206016
0.9989135886031064,0.7394771213678013,-0.7368938113938438,0.8780026260937606,0.8067378110660252,0,0,0,0,0,0,0,1,-0.9008001675540491,0.8416062106192224,0.9946914637646141,0.9181640531631448,1.2257144067828378,-0.9229896571635359,-0.5947021035805514,-0.22305911583818605,0.8604410265289812,0.8153491722309453
-0.8541260834188912,-1.2884553373908814,-1.178952047322869,1.8361897982376745,-0.27803094979445886,0,0,0,0,0,0,1,0,-0.20065430316971122,1.7034641804918829,-0.06796704088964198,-1.067385548756129,0.33805514635769046,-0.14304655048205794,-0.8521164272521659,-0.1619887385455818,1.8712465202449837,-0.2867369602368425
-0.5536331636315563,0.19869513236547823,-0.460607413938203,0.40889015639830334,0.1621650691054477,0,0,0,0,0,0,1,0,1.3996791011373955,0.4116147071584597,0.24167963001852155,-0.2498239976870284,0.3195445146086522,1.3727586033355748,-0.4182540333308417,-0.20703763989460086,0.4044246888844311,0.1638345922436965
-1.0043725433125728,-1.018064342889739,0.8987216615435496,-1.3278240931125402,1.4984744121944498,0,0,0,0,0,0,1,0,0.4994915612146266,-1.4209857998013316,1.1403878995977812,-1.0414061048525731,0.39624661513196585,0.5399002443060839,0.8519054555342496,-0.252870605603644,-1.3144877217409097,1.4826376100207568
1.2994065083904698,0.9422703672436388,1.0976478677116108,-1.4176541405010321,0.31937793299827144,0,0,0,0,0,0,1,0,-1.2008626808616956,-1.4798713549854794,0.06804812737966726,1.1874108561741659,-0.35471056599712253,-1.224359426168243,1.0002944132870997,-0.23481050153910135,-1.428731013772523,0.3283065946222042
-1.4551119229935894,-1.220857588765615,-1.0629117603915,1.0776249536237426,-0.9226036917550363,0,0,0,0,0,0,1,0,1.099616587829749,0.8235206304863785,-0.8081365061342126,-1.397354570857426,-0.6430792583020642,1.149505971572919,-0.69179582923306,-0.08711136656285019,1.1066554699060553,-0.9269801529225493
1.9003923479651679,1.8210410993724089,0.6887439994772626,-1.0683150673235635,1.1054422524623904,0,0,0,0,0,0,1,0,-1.10084184309248,-1.0975742215942657,0.8512415708292749,1.933332416620889,0.32365798833066084,-1.162920657589553,0.5676223229942814,-0.24569309498470518,-1.093148172317732,1.1294928263207538
-0.7038796235252095,-0.13929361076096888,0.5395493448512165,-0.5393158993691112,1.5613595577515793,0,0,0,0,0,0,1,0,1.1996374255989646,-0.32756990546324505,1.3090665642441628,-0.485055876946833,1.0140123540208483,1.1917128945012245,0.1784606425053956,-0.24570275376851136,-0.5369643837394428,1.5588500358099968
0.7985849754115499,0.7394771213678013,2.0314958911116765,-1.8468421446904935,-0.08937551312307035,0,0,0,0,0,0,1,0,-0.5007168164773008,-1.8548541797808513,-0.4057618477940291,0.7973989429890763,-0.7481146821347299,-0.5312886467352496,1.8673068737200276,-0.2275101022823287,-1.8537828553819191,-0.08376072251514496
1.149160048496788,0.8070748699930677,-0.18984674443167504,-0.32971245546262995,-0.4666863864658474,0,0,0,0,0,0,0,1,-1.10084184309248,-0.4649402379301448,-0.4449502473161269,1.038075150986237,-0.5106679576298245,-1.1212444379108297,-0.0856190153934705,-0.1839512582573914,-0.3437353634566412,-0.4619378225029184
-0.9042082367167945,-0.6800755997632919,-0.7147908995973925,0.7582292295757719,-0.49812895924441214,0,0,0,0,0,0,0,1,0.7995540745222163,0.6954372238868299,-0.39627479824942835,-0.8368313280549718,-0.24293755589564991,0.8215590348563224,-0.5607524385237332,-0.15899918268650973,0.7731933052912371,-0.5019733034444283
-1.6053583828872708,-1.423650834641491,0.9374017571873393,-1.1581451147120556,0.1621650691054477,0,0,0,0,0,0,1,0,1.099616587829749,-1.1190191103478961,-0.040128549110857975,-1.573494618242455,-0.33740560758039717,1.1603330343442557,0.7075199657065594,-0.22609248876508137,-1.1385197167093304,0.1494753619971973
-1.4050297696957144,-1.1532598401403102,1.3076255297778978,-1.1980695802180519,-1.0169314100907305,0,0,0,0,0,0,0,1,1.0996165878298059,-1.0025760987366559,-1.0939328664093768,-1.3386024029858636,-1.0988237779163177,1.1459018080124757,0.8430778289920153,-0.1215959159429162,-1.1823379933894502,-1.0205230338609885
0.09743482924104507,0.13109738374017343,0.3350974107340424,-0.8487305070405835,-1.3313571378763782,0,0,0,0,0,0,1,0,-0.0006126276313370987,-0.9369523954468593,-1.3251667574969246,0.11251985626419748,-1.2688591787527903,-0.01165229439756797,0.3199204127967581,0.01870578926828486,-0.8505044002985716,-1.3309450512979264
0.4980920556241866,0.46908612686662055,-0.819779730630536,0.4987202037867951,0.24077150105185957,0,0,0,0,0,0,1,0,-0.3006751409389267,0.2539420414862791,0.4150977037071339,0.4994068606196593,0.4369912815680676,-0.32278643953246544,-0.507316223476847,-0.21206891741579742,0.4883783818457681,0.24499567930432822
-0.6537974702273347,-0.47728235388741597,-0.758996723190295,0.5286635529162921,1.2940976891337788,0,0,0,0,0,1,0,0,0.5995123989838421,0.34335433721862674,1.5219185047964057,-0.5999302428364619,1.5263525982930808,0.6122101555108161,-0.5055021615215708,-0.2369926410785216,0.5385895473839838,1.2869981682618714
-0.9542903900146694,-1.423650834641491,-0.2395782959736904,-0.0003356150381599309,-1.6929467248298729,0,0,0,0,0,0,0,1,-0.20065430316976807,-0.015095611137812447,-1.663031778326296,-1.1850451594721723,-1.5257739814765117,-0.13672718008312856,-0.23513684584942998,8.371838995852674,0.026724268875220683,-1.6926942183765694
0.7485028221136465,0.19869513236547823,-0.6871622598518284,0.15936224698582582,-1.2527507059299663,0,0,0,0,0,0,1,0,-1.2008626808616387,-0.1104062278206122,-1.197979790063613,0.5331306437966827,-1.1127244822182776,-1.1939399250922154,-0.37765155776324444,0.008549094448100548,0.15523063395691078,-1.2521619582293877
0.54817420892209,0.7394771213678013,0.9484532130855649,-1.0882773000765618,0.9796719613481313,0,0,0,0,0,0,1,0,-0.0006126276313370987,-0.9965117654415713,0.672317742171723,0.6464425552715048,0.22848071703867057,-0.0401988711235604,0.6515306837907099,-0.24297409421983554,-1.0981747417363934,0.9888616080591384
-1.6053583828872708,-1.4912485832667572,0.6887439994772626,-0.7189759941460955,0.5394759424482247,0,0,0,0,0,0,0,1,0.9995957500605904,-0.5288354597493629,0.3427368485281482,-1.6022981257156585,0.1258566398706304,1.0637348256549162,0.3199204127967581,-0.22988126652661936,-0.695463640807576,0.5234339310650953
-0.9042082367167945,-1.085662091515044,-0.3445671270068339,0.9877949062352509,-0.5610141048015417,0,0,0,0,0,0,1,0,0.19942904790703703,1.3386178741510966,-0.5173479317344477,-1.0104675665019782,-0.2517318790254613,0.24469085902139118,-0.5605200111913131,-0.1390372798127022,1.013099289784511,-0.5668332163375127
-1.3048654630999361,-0.6800755997632919,-0.10696082519498283,-0.2997691063331329,0.6180823743946366,0,0,0,0,0,0,0,1,1.5997207766757695,-0.36665116447600826,0.6099442116439768,-1.0767311611876509,0.40294874042041096,1.6207173685617409,-0.0821528664345795,-0.2301232567193346,-0.28782031866841806,0.6104107091895459
-0.5536331636315563,-0.7476733483885967,-0.2893098475157057,-0.05024119692065543,-1.2213081331514015,0,0,0,0,0,0,0,1,-0.0006126276313370987,-0.12285715366800663,-1.188871629003169,-0.6559262799390416,-1.1055613641851247,0.029885144834668673,-0.22519498573313548,-0.010990828026205317,-0.03630543286308133,-1.2228249150774657
-0.3533045504399714,-0.6124778511379871,0.06433674122751445,-0.0901656624266517,0.6180823743946366,0,0,0,0,0,0,1,0,-0.20065430316971122,0.06342822787308902,0.564543273699983,-0.47792293287918325,0.5124167867983443,-0.17451671947534275,-0.13972320920066242,-0.225818306996542,-0.07888159567915552,0.6111560505900528
-0.8541260834188912,-1.220857588765615,0.6832182715281497,-1.1581451147120556,-0.6396205367479536,0,0,0,0,0,0,1,0,-0.10063346540055258,-1.2465947144815126,-0.7160792493415505,-1.038436470995836,-0.8510224471456669,-0.04693408538323692,0.6393680890114515,-0.18461834708836342,-1.1412876714861686,-0.6456974350006645
0.4980920556241866,0.6718793727424964,-0.642956436258926,-0.1400712443091472,1.4355892666373202,0,0,0,0,0,0,0,1,-0.0006126276313370987,-0.4947931636677803,1.623590649959515,0.5870401734508914,1.1981257640610914,-0.03703545940957437,-0.25924448542262446,-0.24536562713462623,-0.15243456960244842,1.4452944847504656
0.7485028221136465,0.7394771213678013,-0.582173428818685,0.9578515571057539,0.3350992193875538,0,0,0,0,0,0,1,0,-0.4006959787080853,1.0870701103055809,0.45116076482986933,0.7672076654455592,0.7431613860148049,-0.43320099735768436,-0.5900418736322669,-0.2059454419396145,0.9399787227021954,0.34213343815405567
0.2476812891347267,1.0774658644942483,-0.3500928549559467,-0.0901656624266517,1.4355892666373202,0,0,0,0,0,0,0,1,1.0996165878298059,-0.22294306661698368,1.5056549771774241,0.6111077942506118,1.233409439521423,1.0283101248311164,-0.2211906753790819,-0.2433519925467764,-0.11017139769737282,1.45134848224846
0.2977634424326301,-0.004098113510397719,-0.6319049803607003,0.9478704407292546,1.0425571069052608,0,0,0,0,0,0,1,0,-0.6007376542465164,1.0295614810386735,1.2066679080119347,0.17459102668153959,1.5284802571148093,-0.596623207133014,-0.5953602616250738,-0.2267855581373578,0.9474433738502842,1.0422523900138112
0.6483385155178683,0.5366838754919253,-0.4661331418873158,0.11943778147982956,-0.8125546870300597,0,0,0,0,0,0,0,1,-0.5007168164773008,-0.004744253178409305,-0.7584801088483302,0.6191044553550391,-0.7076182425611632,-0.5222968317832603,-0.32265048941872665,-0.1329520117715378,0.10877408480737041,-0.8102100001764787
-1.4050297696957144,-1.085662091515044,1.788363861350713,-1.3976919077480339,0.03639477799118867,0,0,0,0,0,0,0,1,1.1996374255989646,-1.128550172016176,-0.27514670605860175,-1.309760076769427,-0.5115899431192403,1.242370005653769,1.1810273524838724,-0.22196710665757824,-1.3838253543584687,0.027371201405322856
-0.6037153169294313,-0.815271097013863,-0.09038364134764437,0.4388335055278003,-0.8282759734193421,0,0,0,0,0,0,1,0,-0.0006126276313370987,0.7447721865386231,-0.814272665889622,-0.7149016555841456,-0.6598168410329954,0.03309530322655311,-0.36326467271067436,-0.11040734532064825,0.45575641196143113,-0.8315460315596948
0.19759913583682334,-0.004098113510397719,1.2689454341341082,-1.3877107913715347,-1.0955378420371424,0,0,0,0,0,0,1,0,-0.4006959787080853,-1.3499422817309046,-1.1581181910696687,0.11442197468224588,-1.1740719782447837,-0.39977305512701805,1.0188503782010474,-0.11382906265473622,-1.3872629381691706,-1.0954070280384405
0.7985849754115499,0.7394771213678013,-0.7258423554956182,0.4388335055278003,-0.02649036756594084,0,0,0,0,0,0,1,0,-0.5007168164773008,0.24614922672061543,0.10626871924735441,0.7973989429890763,0.14316159828735595,-0.5312886467352496,-0.47359865810914153,-0.20057419909127214,0.42298369757630894,-0.020665291304892766
-0.6537974702273347,-0.27448910801154003,-0.6374307083098131,1.0377004881177463,-1.1898655603728368,0,0,0,0,0,0,0,1,0.8995749122914317,1.1498813691686702,-1.1349005579714417,-0.5129665533258693,-0.9538592901958798,0.9001614277471648,-0.617729076253754,0.02953222006410978,1.0437157501322292,-1.1903645365329436
0.7485028221136465,0.46908612686662055,-0.5766477008695721,-0.15005236068564642,1.8286214263693796,0,0,0,0,0,0,1,0,-0.8007793297848904,-0.4635730774449414,2.0055677502528635,0.650169154621121,1.532380964954645,-0.8135704612249499,-0.24204909667742158,-0.24957467975225567,-0.15869471464841295,1.836106896099212
-1.0043725433125728,-1.2884553373908814,0.06986246917662726,-0.3396935718391292,1.2940976891337788,0,0,0,0,0,0,0,1,0.09940821013787839,-0.3116522512426545,1.2142929140247347,-1.1570859596641156,0.9401825929068676,0.15506335384979125,-0.026546987391947892,-0.24207298913360914,-0.3171916327369983,1.2754377710295208
1.0990778951988847,1.0774658644942483,0.2908915871411399,-0.22990129169763895,-0.45096510007656504,0,0,0,0,0,0,0,1,-0.6007376542464594,0.002325919616502731,-0.4967109188738531,1.125184410783933,-0.4696396033508259,-0.6440908175792129,-0.03262962876870429,-0.1765628045704995,-0.24913973169418896,-0.4445566638570854
0.2977634424326301,0.2662928809907446,-0.250629751871916,0.7282858804462741,0.1621650691054477,0,0,0,0,0,0,1,0,-0.20065430316976807,1.0421295920705138,0.19326556077631202,0.29128016881694907,0.45344517645610155,-0.21511491253567147,-0.47715032191132806,-0.19918836483927713,0.7218790292497085,0.1644328935039671
-1.2547833098020327,-0.4096846052621496,-0.5876991567677977,0.8280970442112651,0.4923120832803776,0,0,0,0,0,0,0,1,1.8997832899833023,0.900306222594663,0.6166402812925104,-0.9312579209506404,0.8549698570966394,1.9060712054258684,-0.5583745479041503,-0.21357540182090795,0.8370300640076384,0.4878907799252796
-1.354947616397811,-0.8828688456391679,-0.26720693571925447,0.019626617714838552,0.06783735076975342,0,0,0,0,0,0,1,0,1.3996791011373386,-0.005505956877309014,0.10242027363069871,-1.1932747330359568,0.07082119834858586,1.4316073176766613,-0.24813821491984642,-0.20836134125572708,0.03638349579412683,0.060348755615502826
0.04735267594317017,1.0098681158689435,3.7499972832857624,-2.295992381632953,0.24077150105185957,0,0,0,0,0,0,1,0,1.3996791011373386,-2.176576338245486,-0.3594012064513368,0.46102482825560503,-0.7842848821041151,1.32903387131221,3.5428355778946177,-0.24110636174056232,-2.3033458216921545,0.2499849033730271
0.9989135886031064,0.6042816241171917,0.7716299187139548,-1.0982584164530609,1.7971788535908149,0,0,0,0,0,1,0,0,-1.10084184309248,-1.1038436289621305,1.4447493146658579,0.8595477508928425,0.7572039342382131,-1.112859513713238,0.6133222196136257,-0.25350952817310374,-1.1062681294641816,1.8068509785419022
-0.4033867037378747,-1.085662091515044,-0.8087282747323103,0.8380781605877643,-1.1427017012049896,0,0,0,0,0,0,1,0,-0.8007793297848904,0.725241322464279,-1.0725425249368061,-0.7111750562345295,-0.9250649741418202,-0.7463193093580406,-0.5962070808904341,-0.014161184267302056,0.862664688687671,-1.1454006757186947
1.0489957419010099,0.46908612686662055,-0.968974385256582,0.7781914623287696,1.6556872760872736,0,1,0,0,0,0,0,1,-1.4009043564000696,0.5082534225983147,2.0068635664128793,0.8310839074228665,2.08465027311465,-1.4003668486308984,-0.6069903231361408,-0.2410212226086989,0.7671175618740308,1.6628175556562044
-0.0027294773547332,-0.5448801025127208,0.5284978889529909,-0.7589004596520917,-1.6300615792727433,0,0,0,0,0,0,0,1,-0.8007793297848904,-0.6855901748100492,-1.6055297162078923,-0.23882858866844608,-1.479816550927175,-0.7698279728802274,0.30778197297964427,1.2476319403471392,-0.7503511656520345,-1.6299841337407293
